DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
BOLIVAR,CARTAGENA,1423,2024,10,4492101,92,0,0,0,0,0,0,0
CORDOBA,CIENAGA DE ORO,1423,2024,10,1471901,3,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,10,3382101,6,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,10,5432201,10,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,10,3619001,190,0,0,0,0,0,0,0
BOYACA,PAJARITO,1423,2024,10,2014401,0,1,0,0,0,0,0,0
VALLE DEL CAUCA,SAN PEDRO,1423,2024,10,3107201,0,51,0,0,0,0,0,0
QUINDIO,MONTENEGRO,1423,2024,10,2862101,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,10,1620101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,10,1639901,1,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,10,1474101,10,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,1469001,54,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,3102001,7,0,0,0,0,0,0,0
BOYACA,PESCA,1423,2024,10,1841201,32,59,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,10,2472101,11,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,10,4239201,164,0,0,0,0,0,0,0
CUNDINAMARCA,RICAURTE,1423,2024,10,2851101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SESQUILE,1423,2024,10,5421001,0,0,0,0,0,0,0,0
CESAR,BOSCONIA,1423,2024,10,1649901,0,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,10,5522201,0,0,0,0,0,0,0,0
BOYACA,TOPAGA,1423,2024,10,2851101,35,0,0,0,0,0,0,0
CALDAS,MARMATO,1423,2024,10,1841201,16,61,1,1,1,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,1781001,49,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,10,1649904,0,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,10,2551101,5,0,0,0,0,0,0,0
CUNDINAMARCA,GACHANCIPA,1423,2024,10,3619001,5,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,10,5081103,0,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,10,1941201,1,0,0,0,0,0,0,0
CUNDINAMARCA,SILVANIA,1423,2024,10,2104001,3,1,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,10,2329001,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,10,5421001,2,4,0,0,0,0,0,0
CORDOBA,BUENAVISTA,1423,2024,10,2551101,0,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,3432202,2,0,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,10,4452001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ANSERMANUEVO,1423,2024,10,2551301,0,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,10,1454201,4,3,0,0,0,0,0,0
HUILA,OPORAPA,1423,2024,10,1829902,0,1,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,10,3360001,130,1,0,0,0,0,0,0
BOYACA,SAN MATEO,1423,2024,10,5493001,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,10,3861001,4,60,0,0,0,0,0,0
ANTIOQUIA,FREDONIA,1423,2024,10,1749001,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,10,2108901,1,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,10,4812901,15,2,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,10,1477201,55,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,5432901,1,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,1466401,6,0,0,0,0,0,0,0
RISARALDA,GUATICA,1423,2024,10,1841201,20,91,0,0,0,0,0,0
ANTIOQUIA,SAN JOSE DE LA MONTAÑA,1423,2024,10,2012701,3,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,10,5429001,4,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,10,2472301,33,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,10,3561901,6,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,1841401,2383,6334,13,13,13,0,0,0
BOYACA,SAN LUIS DE GACENO,1423,2024,10,5421001,0,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,10,1477401,2,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,3309201,3,0,0,0,0,0,0,0
ANTIOQUIA,ITUANGO,1423,2024,10,1471101,0,0,0,0,0,0,0,0
CAUCA,TOTORO,1423,2024,10,2855201,0,4,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,10,3239601,0,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,10,3461001,6,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,4293002,38,0,1,1,1,0,0,0
HUILA,PALERMO,1423,2024,10,3101201,10,0,0,0,0,0,0,0
N. DE SANTANDER,SALAZAR,1423,2024,10,1970001,1,0,0,0,0,0,0,0
LA GUAJIRA,DISTRACCION,1423,2024,10,4370001,0,0,0,0,0,0,0,0
HUILA,NATAGA,1423,2024,10,1841201,15,59,0,0,0,0,0,0
CORDOBA,TIERRALTA,1423,2024,10,4031202,2,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,10,3611001,3,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,5331401,10,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,5331201,0,0,0,0,0,0,0,0
TOLIMA,NATAGAIMA,1423,2024,10,1829902,0,1,0,0,0,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,10,1661401,0,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,10,1641201,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,2016101,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN JOSE DE LA MONTAÑA,1423,2024,10,3259301,7,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,10,3201101,14,2,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,10,1701001,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA MESA,1423,2024,10,5421001,2,0,0,0,0,0,0,0
SANTANDER,OCAMONTE,1423,2024,10,1841201,15,52,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,10,2591101,0,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,1701001,3,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,10,5433001,39,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,10,2014401,21,0,0,0,0,0,0,0
NARIÑO,BELEN,1423,2024,10,1475901,0,0,0,0,0,0,0,0
CUNDINAMARCA,MEDINA,1423,2024,10,2104001,0,0,0,0,0,0,0,0
MAGDALENA,EL PIÑON,1423,2024,10,1829902,0,1,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,10,5351102,0,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,10,1949902,39,3,0,0,0,0,0,0
ANTIOQUIA,ANDES,1423,2024,10,1970001,26,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,3108904,3,1,0,0,0,0,0,0
ANTIOQUIA,JERICO,1423,2024,10,2900201,0,0,0,0,0,0,0,0
CESAR,LA PAZ,1423,2024,10,5081101,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,10,2951101,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,5259901,0,0,0,0,0,0,0,0
BOYACA,BOAVITA,1423,2024,10,5711001,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,10,2105101,41,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,10,3432201,0,4,0,0,0,0,0,0
BOYACA,BELEN,1423,2024,10,1799001,0,0,0,0,0,0,0,0
META,PUERTO GAITAN,1423,2024,10,1822001,0,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,10,2465301,9,0,0,0,0,0,0,0
ANTIOQUIA,CIUDAD BOLIVAR,1423,2024,10,3210001,0,0,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,10,1701001,1,0,0,0,0,0,0,0
CORDOBA,CERETE,1423,2024,10,2471901,10,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,10,2862201,9,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,4275001,0,0,0,0,0,0,0,0
MAGDALENA,ARIGUANI,1423,2024,10,4492101,14,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,2016201,1,0,0,0,0,0,0,0
ANTIOQUIA,EL SANTUARIO,1423,2024,10,1852201,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,1469001,134,0,0,0,0,0,0,0
CUNDINAMARCA,MADRID,1423,2024,10,3900801,6,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,1829902,0,6,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,5960901,5,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,10,3473101,5,0,0,0,0,0,0,0
ANTIOQUIA,RETIRO,1423,2024,10,2855201,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,2451101,0,0,0,0,0,0,0,0
CESAR,SAN ALBERTO,1423,2024,10,5421001,0,0,0,0,0,0,0,0
LA GUAJIRA,DISTRACCION,1423,2024,10,2014501,0,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,10,1475901,2,0,0,0,0,0,0,0
TOLIMA,ESPINAL,1423,2024,10,4259901,11,2,0,0,0,0,0,0
ANTIOQUIA,HISPANIA,1423,2024,10,4239101,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,2032101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,10,2011301,14,0,0,0,0,0,0,0
BOLIVAR,CLEMENCIA,1423,2024,10,1970001,3,0,0,0,0,0,0,0
ANTIOQUIA,VALDIVIA,1423,2024,10,3473101,20,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,10,1466401,2,0,0,0,0,0,0,0
NARIÑO,GUACHUCAL,1423,2024,10,5711001,0,0,0,0,0,0,0,0
MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,1423,2024,10,1970001,2,0,0,0,0,0,0,0
META,GUAMAL,1423,2024,10,5091002,1,0,0,0,0,0,0,0
PUTUMAYO,SAN MIGUEL,1423,2024,10,1711001,0,0,0,0,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,10,5711001,0,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,10,5431202,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,5439002,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,10,3382101,69,5,2,2,2,0,0,0
NARIÑO,PASTO,1423,2024,10,5429001,41,1,0,0,0,0,0,0
CESAR,LA PAZ,1423,2024,10,5433001,0,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,10,1469001,3,0,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,10,1469001,3,0,0,0,0,0,0,0
META,GRANADA,1423,2024,10,3453001,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,2451201,9,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,10,3522401,0,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,10,2472101,8,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,10,3561101,5,0,0,0,0,0,0,0
CUNDINAMARCA,GACHALA,1423,2024,10,1841201,44,147,1,1,1,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,10,5432201,29,5,0,0,0,0,0,0
META,RESTREPO,1423,2024,10,5433001,0,0,0,0,0,0,0,0
TOLIMA,FLANDES,1423,2024,10,1462002,1,0,0,0,0,0,0,0
CORDOBA,LORICA,1423,2024,10,1731001,0,0,0,0,0,0,0,0
ANTIOQUIA,NECOCLI,1423,2024,10,2462001,2,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,10,5282401,43,0,0,0,0,0,0,0
ANTIOQUIA,ARBOLETES,1423,2024,10,2960301,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,SAN PEDRO,1423,2024,10,2015001,3,0,0,0,0,0,0,0
ANTIOQUIA,REMEDIOS,1423,2024,10,3473101,6,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,2855201,2,0,0,0,0,0,0,0
CALDAS,ARANZAZU,1423,2024,10,2475201,4,0,0,0,0,0,0,0
CESAR,RIO DE ORO,1423,2024,10,2012701,0,0,0,0,0,0,0,0
NARIÑO,BUESACO,1423,2024,10,1823001,1,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,2521001,6,2,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,1464101,7,0,0,0,0,0,0,0
SUCRE,TOLU VIEJO,1423,2024,10,1949101,2,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,10,1941201,1,1,0,0,0,0,0,0
ANTIOQUIA,YALI,1423,2024,10,2015001,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,10,2551301,2,0,0,0,0,0,0,0
ARAUCA,CRAVO NORTE,1423,2024,10,3562101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,10,1682001,1,0,0,0,0,0,0,0
CALDAS,PALESTINA,1423,2024,10,2462001,1,0,0,0,0,0,0,0
SANTANDER,CURITI,1423,2024,10,3561901,0,0,0,0,0,0,0,0
CESAR,EL PASO,1423,2024,10,5433001,0,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,10,1472902,9,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,5521001,5,0,0,0,0,0,0,0
NARIÑO,GUAITARILLA,1423,2024,10,1841101,1,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,5712001,47,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,10,1841101,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,LA VICTORIA,1423,2024,10,1471101,2,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,10,2900201,0,0,0,0,0,0,0,0
CESAR,PUEBLO BELLO,1423,2024,10,4492101,31,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,10,1471901,20,0,1,1,1,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,10,1829902,0,12,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,10,1475301,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,2311002,1,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,4239501,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,5281901,0,0,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,10,1649501,0,0,0,0,0,0,0,0
CAQUETA,ALBANIA,1423,2024,10,5421001,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,1772901,2,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,10,4202201,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,10,1465101,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,10,1702001,7,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,10,3869101,11,0,0,0,0,0,0,0
CESAR,BOSCONIA,1423,2024,10,5243201,27,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,10,1823001,1,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,4869901,0,0,0,0,0,0,0,0
SANTANDER,OIBA,1423,2024,10,1841501,35,9,0,0,0,0,0,0
SANTANDER,BOLIVAR,1423,2024,10,1881001,1,3,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,10,5812901,77,2,1,1,1,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,10,1701001,7,7,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,10,5842302,6,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,5712001,3,0,1,1,1,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,3325003,2,0,0,0,0,0,0,0
META,SAN MARTIN,1423,2024,10,3562901,3,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,2855201,14,105,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,10,2013001,3,0,0,0,0,0,0,0
META,LEJANIAS,1423,2024,10,2851101,10,0,0,0,0,0,0,0
HUILA,GIGANTE,1423,2024,10,1477101,1,0,0,0,0,0,0,0
CUNDINAMARCA,MEDINA,1423,2024,10,2853001,0,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,3990001,0,0,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,10,2463201,2,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,1477101,212,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,1691001,21,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,10,1475201,18,0,0,0,0,0,0,0
CASANARE,SABANALARGA,1423,2024,10,5433003,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,1462003,14,0,0,0,0,0,0,0
CUNDINAMARCA,COGUA,1423,2024,10,2014101,8,0,0,0,0,0,0,0
SUCRE,OVEJAS,1423,2024,10,1475201,0,0,0,0,0,0,0,0
CORDOBA,LORICA,1423,2024,10,3110401,37,0,0,0,0,0,0,0
N. DE SANTANDER,LA ESPERANZA,1423,2024,10,1841201,27,51,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,2900201,21,5,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,10,1472402,5,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,10,4466301,58,0,2,2,2,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,10,1721001,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,10,4522901,13,0,1,1,1,0,0,0
SANTANDER,VELEZ,1423,2024,10,3107201,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,10,3931201,5,0,0,0,0,0,0,0
META,URIBE,1423,2024,10,1749001,1,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,10,1454201,1,0,0,0,0,0,0,0
META,MESETAS,1423,2024,10,4492301,5,0,0,0,0,0,0,0
CHOCO,TADO,1423,2024,10,2862201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,VERSALLES,1423,2024,10,1477201,0,0,0,0,0,0,0,0
CESAR,CURUMANI,1423,2024,10,1681001,0,0,0,0,0,0,0,0
NARIÑO,EL CHARCO,1423,2024,10,1941101,0,0,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,10,1749001,9,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,2032201,17,0,1,1,1,0,0,0
BOLIVAR,TURBACO,1423,2024,10,5439004,0,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,10,4370001,0,0,0,0,0,0,0,0
ANTIOQUIA,REMEDIOS,1423,2024,10,2551101,18,0,0,0,0,0,0,0
TOLIMA,FRESNO,1423,2024,10,1474101,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ANSERMANUEVO,1423,2024,10,1829902,0,1,0,0,0,0,0,0
CUNDINAMARCA,CARMEN DE CARUPA,1423,2024,10,1852301,115,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,10,2563001,0,0,0,0,0,0,0,0
ARAUCA,ARAUQUITA,1423,2024,10,2014102,2,2,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,10,2014901,1,0,0,0,0,0,0,0
HUILA,GIGANTE,1423,2024,10,1941201,0,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,10,1472902,21,0,0,0,0,0,0,0
CUNDINAMARCA,CUCUNUBA,1423,2024,10,5431202,14,0,0,0,0,0,0,0
CUNDINAMARCA,GUAYABAL DE SIQUIMA,1423,2024,10,1841201,26,28,0,0,0,0,0,0
CAUCA,MIRANDA,1423,2024,10,1475101,3,0,0,0,0,0,0,0
CUNDINAMARCA,SUTATAUSA,1423,2024,10,2104001,1,0,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,10,2016302,2,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,1941101,18,3,0,0,0,0,0,0
BOYACA,BUSBANZA,1423,2024,10,2750001,1,1,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,10,2960902,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,5281901,7,0,0,0,0,0,0,0
BOLIVAR,MOMPOS,1423,2024,10,4475201,0,0,0,0,0,0,0,0
CESAR,BECERRIL,1423,2024,10,5429001,62,0,0,0,0,0,0,0
SAN ANDRES,PROVIDENCIA,1423,2024,10,5931201,1,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,10,4492102,36,1,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,1423,2024,10,1841201,45,114,1,1,1,0,0,0
TOLIMA,COELLO,1423,2024,10,2602001,1,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,4522101,1,11,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,10,4802001,6,0,0,0,0,0,0,0
BOYACA,GARAGOA,1423,2024,10,2862201,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,FLORIDA,1423,2024,10,3360002,3,2,0,0,0,0,0,0
QUINDIO,SALENTO,1423,2024,10,2014102,2,1,0,0,0,0,0,0
CUNDINAMARCA,TOPAIPI,1423,2024,10,1949901,0,0,0,0,0,0,0,0
NARIÑO,LA UNION,1423,2024,10,4352001,11,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,10,2012101,0,0,0,0,0,0,0,0
N. DE SANTANDER,CACOTA,1423,2024,10,1823001,4,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,10,1477301,3,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,10,2451101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUESCA,1423,2024,10,3108101,2,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,10,3331201,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,5712001,30,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,3110401,8,0,0,0,0,0,0,0
ANTIOQUIA,EL SANTUARIO,1423,2024,10,4452001,0,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,10,4432101,7,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,10,4411101,1,0,0,0,0,0,0,0
CORDOBA,CIENAGA DE ORO,1423,2024,10,1454101,0,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,10,2462001,1,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,10,1464201,33,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,10,2551901,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,2012201,0,0,0,0,0,0,0,0
ANTIOQUIA,MACEO,1423,2024,10,5089902,0,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,10,1479901,1,0,0,0,0,0,0,0
CALDAS,LA DORADA,1423,2024,10,3869101,5,2,0,0,0,0,0,0
N. DE SANTANDER,TEORAMA,1423,2024,10,3360001,5,2,0,0,0,0,0,0
CASANARE,TAURAMENA,1423,2024,10,1474101,1,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,5411201,86,2,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,3466501,53,0,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,10,1851301,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,10,3612001,7,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,10,1881001,0,0,0,0,0,0,0,0
BOYACA,LA UVITA,1423,2024,10,3562901,3,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,10,5411201,27,0,1,1,1,0,0,0
CUNDINAMARCA,SAN JUAN DE RIO SECO,1423,2024,10,3861001,23,2,0,0,0,0,0,0
META,PUERTO CONCORDIA,1423,2024,10,2016101,110,0,8,8,8,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,10,3741001,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,10,5711001,0,0,0,0,0,0,0,0
NARIÑO,IMUES,1423,2024,10,1841101,2,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,10,1472902,45,0,0,0,0,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,10,3108401,0,0,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,10,5241001,0,1,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,3473101,83,1,0,0,0,0,0,0
ARAUCA,ARAUQUITA,1423,2024,10,1462001,0,0,0,0,0,0,0,0
BOYACA,CHIVOR,1423,2024,10,1829902,0,1,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,3931903,1,0,0,0,0,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,10,3108101,5,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,10,1620101,1,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,10,1464501,26,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,10,3360001,73,6,1,1,1,0,0,0
CASANARE,OROCUE,1423,2024,10,1454101,2,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,5161001,5,0,0,0,0,0,0,0
CUNDINAMARCA,FOMEQUE,1423,2024,10,3109001,7,0,0,0,0,0,0,0
BOYACA,TUTA,1423,2024,10,5051001,167,0,0,0,0,0,0,0
META,PUERTO GAITAN,1423,2024,10,2862101,0,6,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,10,1692001,1,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,2032101,0,0,0,0,0,0,0,0
